"DHB","demography","measure","number","Age","QtYR","Demogfacet"
"Hutt Valley","Pacific","full","208","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Lakes","Pacific","full","41","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Midcentral","Pacific","full","54","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Nelson Marlborough","Pacific","full","39","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Northland","Pacific","full","16","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Otago","Pacific","full","61","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"South Canterbury","Pacific","full","n/s","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Southland","Pacific","full","32","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Tairawhiti","Pacific","full","11","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Taranaki","Pacific","full","23","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waikato","Pacific","full","134","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Wairarapa","Pacific","full","n/s","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waitemata","Pacific","full","680","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"West Coast","Pacific","full","n/s","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Whanganui","Pacific","full","21","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"National","Pacific","full","4848","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Auckland","Pacific","proportion","0.672268907563025","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Bay of Plenty","Pacific","proportion","0.557377049180328","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Canterbury","Pacific","proportion","0.643122676579926","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Capital & Coast","Pacific","proportion","0.692796610169492","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Counties Manukau","Pacific","proportion","0.659803921568627","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hawkes Bay","Pacific","proportion","0.621848739495798","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hutt Valley","Pacific","proportion","0.734982332155477","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Lakes","Pacific","proportion","0.788461538461538","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Midcentral","Pacific","proportion","0.5","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Nelson Marlborough","Pacific","proportion","0.65","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Northland","Pacific","proportion","0.533333333333333","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Otago","Pacific","proportion","0.802631578947368","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"South Canterbury","Pacific","proportion","0.666666666666667","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Southland","Pacific","proportion","0.761904761904762","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Tairawhiti","Pacific","proportion","0.846153846153846","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Taranaki","Pacific","proportion","0.741935483870968","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waikato","Pacific","proportion","0.614678899082569","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Wairarapa","Pacific","proportion","0.666666666666667","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waitemata","Pacific","proportion","0.676616915422886","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"West Coast","Pacific","proportion","0.571428571428571","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Whanganui","Pacific","proportion","0.75","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"National","Pacific","proportion","0.666850068775791","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Auckland","Asian","eligible","1560","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Bay of Plenty","Asian","eligible","125","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Canterbury","Asian","eligible","533","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Capital & Coast","Asian","eligible","441","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Counties Manukau","Asian","eligible","1206","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hawkes Bay","Asian","eligible","74","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hutt Valley","Asian","eligible","215","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Lakes","Asian","eligible","58","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Midcentral","Asian","eligible","101","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","eligible","75","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Northland","Asian","eligible","58","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Otago","Asian","eligible","85","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"South Canterbury","Asian","eligible","22","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Southland","Asian","eligible","75","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Tairawhiti","Asian","eligible","22","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Taranaki","Asian","eligible","55","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waikato","Asian","eligible","344","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Wairarapa","Asian","eligible","n/s","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waitemata","Asian","eligible","1174","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"West Coast","Asian","eligible","10","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Whanganui","Asian","eligible","20","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"National","Asian","eligible","6264","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Auckland","Asian","full","1300","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Bay of Plenty","Asian","full","106","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Canterbury","Asian","full","451","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Capital & Coast","Asian","full","358","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Counties Manukau","Asian","full","1030","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hawkes Bay","Asian","full","68","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hutt Valley","Asian","full","188","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Lakes","Asian","full","52","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Midcentral","Asian","full","80","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","full","64","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Northland","Asian","full","54","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Otago","Asian","full","72","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"South Canterbury","Asian","full","18","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Southland","Asian","full","63","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Tairawhiti","Asian","full","17","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Taranaki","Asian","full","42","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waikato","Asian","full","276","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Wairarapa","Asian","full","n/s","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waitemata","Asian","full","990","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"West Coast","Asian","full","10","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Whanganui","Asian","full","16","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"National","Asian","full","5262","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Auckland","Asian","proportion","0.833333333333333","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Bay of Plenty","Asian","proportion","0.848","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Canterbury","Asian","proportion","0.846153846153846","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Capital & Coast","Asian","proportion","0.811791383219955","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Counties Manukau","Asian","proportion","0.854063018242123","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hawkes Bay","Asian","proportion","0.918918918918919","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hutt Valley","Asian","proportion","0.874418604651163","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Lakes","Asian","proportion","0.896551724137931","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Midcentral","Asian","proportion","0.792079207920792","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","proportion","0.853333333333333","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Northland","Asian","proportion","0.931034482758621","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Otago","Asian","proportion","0.847058823529412","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"South Canterbury","Asian","proportion","0.818181818181818","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Southland","Asian","proportion","0.84","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Tairawhiti","Asian","proportion","0.772727272727273","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Taranaki","Asian","proportion","0.763636363636364","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waikato","Asian","proportion","0.802325581395349","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Wairarapa","Asian","proportion","0.875","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waitemata","Asian","proportion","0.843270868824532","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"West Coast","Asian","proportion","1","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Whanganui","Asian","proportion","0.8","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"National","Asian","proportion","0.840038314176245","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Auckland","Other","eligible","1101","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Bay of Plenty","Other","eligible","285","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Canterbury","Other","eligible","1113","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Capital & Coast","Other","eligible","673","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Counties Manukau","Other","eligible","845","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hawkes Bay","Other","eligible","146","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hutt Valley","Other","eligible","272","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Lakes","Other","eligible","119","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Midcentral","Other","eligible","233","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Nelson Marlborough","Other","eligible","281","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Northland","Other","eligible","212","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Otago","Other","eligible","309","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"South Canterbury","Other","eligible","43","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Southland","Other","eligible","159","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Tairawhiti","Other","eligible","37","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Taranaki","Other","eligible","157","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waikato","Other","eligible","509","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Wairarapa","Other","eligible","46","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waitemata","Other","eligible","1370","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"West Coast","Other","eligible","56","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Whanganui","Other","eligible","108","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"National","Other","eligible","8079","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Auckland","Other","full","823","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Bay of Plenty","Other","full","168","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Canterbury","Other","full","799","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Capital & Coast","Other","full","525","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Counties Manukau","Other","full","608","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hawkes Bay","Other","full","114","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hutt Valley","Other","full","202","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Lakes","Other","full","89","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Midcentral","Other","full","142","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Nelson Marlborough","Other","full","185","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Northland","Other","full","135","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Otago","Other","full","219","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"South Canterbury","Other","full","32","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Southland","Other","full","126","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Tairawhiti","Other","full","19","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Taranaki","Other","full","110","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waikato","Other","full","320","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Wairarapa","Other","full","33","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waitemata","Other","full","989","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"West Coast","Other","full","24","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Whanganui","Other","full","75","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"National","Other","full","5738","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Auckland","Other","proportion","0.747502270663034","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Bay of Plenty","Other","proportion","0.589473684210526","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Canterbury","Other","proportion","0.717879604672057","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Capital & Coast","Other","proportion","0.780089153046062","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Counties Manukau","Other","proportion","0.719526627218935","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hawkes Bay","Other","proportion","0.780821917808219","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Hutt Valley","Other","proportion","0.742647058823529","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Lakes","Other","proportion","0.747899159663866","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Midcentral","Other","proportion","0.609442060085837","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Nelson Marlborough","Other","proportion","0.658362989323843","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Northland","Other","proportion","0.636792452830189","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Otago","Other","proportion","0.70873786407767","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"South Canterbury","Other","proportion","0.744186046511628","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Southland","Other","proportion","0.792452830188679","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Tairawhiti","Other","proportion","0.513513513513513","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Taranaki","Other","proportion","0.700636942675159","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waikato","Other","proportion","0.628683693516699","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Wairarapa","Other","proportion","0.717391304347826","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Waitemata","Other","proportion","0.721897810218978","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"West Coast","Other","proportion","0.428571428571429","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"Whanganui","Other","proportion","0.694444444444444","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
"National","Other","proportion","0.710236415397945","6 Months","1 April 2009 to 1 April 2010 (Excel, 185 KB).xls","Ethnicity"
