"DHB","demography","measure","number","Age","QtYR","Demogfacet"
"Nelson Marlborough","Pacific","full","35","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Northland","Pacific","full","29","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"South Canterbury","Pacific","full","20","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Southern","Pacific","full","95","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Tairawhiti","Pacific","full","14","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Taranaki","Pacific","full","26","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waikato","Pacific","full","164","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Wairarapa","Pacific","full","12","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waitemata","Pacific","full","777","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"West Coast","Pacific","full","n/s","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Whanganui","Pacific","full","23","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"National","Pacific","full","5679","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Auckland","Pacific","proportion","0.831811263318113","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Bay of Plenty","Pacific","proportion","0.689189189189189","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Canterbury","Pacific","proportion","0.816793893129771","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Capital & Coast","Pacific","proportion","0.890862944162436","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Counties Manukau","Pacific","proportion","0.743898573692552","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hawkes Bay","Pacific","proportion","0.896551724137931","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hutt Valley","Pacific","proportion","0.816","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Lakes","Pacific","proportion","0.686274509803922","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Midcentral","Pacific","proportion","0.824175824175824","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Nelson Marlborough","Pacific","proportion","0.795454545454545","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Northland","Pacific","proportion","0.763157894736842","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"South Canterbury","Pacific","proportion","0.909090909090909","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Southern","Pacific","proportion","0.833333333333333","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Tairawhiti","Pacific","proportion","0.933333333333333","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Taranaki","Pacific","proportion","0.896551724137931","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waikato","Pacific","proportion","0.755760368663594","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Wairarapa","Pacific","proportion","0.8","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waitemata","Pacific","proportion","0.786437246963563","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"West Coast","Pacific","proportion","1","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Whanganui","Pacific","proportion","0.851851851851852","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"National","Pacific","proportion","0.785585834831927","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Auckland","Asian","eligible","1489","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Bay of Plenty","Asian","eligible","153","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Canterbury","Asian","eligible","512","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Capital & Coast","Asian","eligible","470","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Counties Manukau","Asian","eligible","1409","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hawkes Bay","Asian","eligible","62","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hutt Valley","Asian","eligible","219","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Lakes","Asian","eligible","63","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Midcentral","Asian","eligible","123","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Nelson Marlborough","Asian","eligible","91","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Northland","Asian","eligible","55","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"South Canterbury","Asian","eligible","21","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Southern","Asian","eligible","146","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Tairawhiti","Asian","eligible","15","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Taranaki","Asian","eligible","49","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waikato","Asian","eligible","378","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Wairarapa","Asian","eligible","10","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waitemata","Asian","eligible","1335","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"West Coast","Asian","eligible","n/s","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Whanganui","Asian","eligible","17","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"National","Asian","eligible","6626","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Auckland","Asian","full","1211","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Bay of Plenty","Asian","full","119","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Canterbury","Asian","full","402","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Capital & Coast","Asian","full","422","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Counties Manukau","Asian","full","1098","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hawkes Bay","Asian","full","54","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hutt Valley","Asian","full","188","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Lakes","Asian","full","50","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Midcentral","Asian","full","99","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Nelson Marlborough","Asian","full","78","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Northland","Asian","full","51","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"South Canterbury","Asian","full","18","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Southern","Asian","full","133","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Tairawhiti","Asian","full","13","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Taranaki","Asian","full","37","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waikato","Asian","full","283","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Wairarapa","Asian","full","n/s","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waitemata","Asian","full","1076","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"West Coast","Asian","full","n/s","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Whanganui","Asian","full","16","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"National","Asian","full","5363","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Auckland","Asian","proportion","0.813297515110813","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Bay of Plenty","Asian","proportion","0.777777777777778","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Canterbury","Asian","proportion","0.78515625","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Capital & Coast","Asian","proportion","0.897872340425532","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Counties Manukau","Asian","proportion","0.779276082327892","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hawkes Bay","Asian","proportion","0.870967741935484","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hutt Valley","Asian","proportion","0.858447488584475","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Lakes","Asian","proportion","0.793650793650794","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Midcentral","Asian","proportion","0.804878048780488","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Nelson Marlborough","Asian","proportion","0.857142857142857","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Northland","Asian","proportion","0.927272727272727","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"South Canterbury","Asian","proportion","0.857142857142857","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Southern","Asian","proportion","0.910958904109589","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Tairawhiti","Asian","proportion","0.866666666666667","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Taranaki","Asian","proportion","0.755102040816326","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waikato","Asian","proportion","0.748677248677249","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Wairarapa","Asian","proportion","0.9","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waitemata","Asian","proportion","0.805992509363296","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"West Coast","Asian","proportion","0.75","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Whanganui","Asian","proportion","0.941176470588235","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"National","Asian","proportion","0.80938726230003","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Auckland","Other","eligible","1214","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Bay of Plenty","Other","eligible","377","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Canterbury","Other","eligible","1296","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Capital & Coast","Other","eligible","693","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Counties Manukau","Other","eligible","1084","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hawkes Bay","Other","eligible","213","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hutt Valley","Other","eligible","339","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Lakes","Other","eligible","164","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Midcentral","Other","eligible","279","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Nelson Marlborough","Other","eligible","305","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Northland","Other","eligible","252","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"South Canterbury","Other","eligible","67","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Southern","Other","eligible","508","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Tairawhiti","Other","eligible","41","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Taranaki","Other","eligible","163","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waikato","Other","eligible","647","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Wairarapa","Other","eligible","61","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waitemata","Other","eligible","1888","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"West Coast","Other","eligible","84","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Whanganui","Other","eligible","135","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"National","Other","eligible","9813","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Auckland","Other","full","904","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Bay of Plenty","Other","full","229","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Canterbury","Other","full","953","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Capital & Coast","Other","full","544","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Counties Manukau","Other","full","779","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hawkes Bay","Other","full","168","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hutt Valley","Other","full","265","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Lakes","Other","full","108","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Midcentral","Other","full","215","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Nelson Marlborough","Other","full","210","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Northland","Other","full","165","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"South Canterbury","Other","full","51","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Southern","Other","full","408","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Tairawhiti","Other","full","28","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Taranaki","Other","full","111","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waikato","Other","full","440","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Wairarapa","Other","full","46","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waitemata","Other","full","1398","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"West Coast","Other","full","42","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Whanganui","Other","full","109","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"National","Other","full","7173","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Auckland","Other","proportion","0.744645799011532","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Bay of Plenty","Other","proportion","0.607427055702918","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Canterbury","Other","proportion","0.735339506172839","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Capital & Coast","Other","proportion","0.784992784992785","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Counties Manukau","Other","proportion","0.718634686346863","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hawkes Bay","Other","proportion","0.788732394366197","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Hutt Valley","Other","proportion","0.781710914454277","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Lakes","Other","proportion","0.658536585365854","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Midcentral","Other","proportion","0.770609318996416","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Nelson Marlborough","Other","proportion","0.688524590163934","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Northland","Other","proportion","0.654761904761905","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"South Canterbury","Other","proportion","0.761194029850746","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Southern","Other","proportion","0.803149606299213","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Tairawhiti","Other","proportion","0.682926829268293","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Taranaki","Other","proportion","0.680981595092024","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waikato","Other","proportion","0.680061823802164","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Wairarapa","Other","proportion","0.754098360655738","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Waitemata","Other","proportion","0.740466101694915","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"West Coast","Other","proportion","0.5","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"Whanganui","Other","proportion","0.807407407407407","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
"National","Other","proportion","0.730969122592479","5 Years","1 April 2012 to 31 March 2013 (Excel, 2.2 MB).xls","Ethnicity"
