"DHB","demography","measure","number","Age","QtYR","Demogfacet"
"Wairarapa","Pacific","full","13","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waitemata","Pacific","full","620","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"West Coast","Pacific","full","n/s","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Whanganui","Pacific","full","n/s","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"National","Pacific","full","4041","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Auckland","Pacific","proportion","0.749308755760369","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Bay of Plenty","Pacific","proportion","0.672727272727273","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Canterbury","Pacific","proportion","0.75","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Capital & Coast","Pacific","proportion","0.790322580645161","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Counties Manukau","Pacific","proportion","0.735884804850322","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hawkes Bay","Pacific","proportion","0.75","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hutt Valley","Pacific","proportion","0.790909090909091","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Lakes","Pacific","proportion","0.692307692307692","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Midcentral","Pacific","proportion","0.673913043478261","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Nelson Marlborough","Pacific","proportion","0.615384615384615","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Northland","Pacific","proportion","0.538461538461538","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"South Canterbury","Pacific","proportion","0.5","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Southern","Pacific","proportion","0.907407407407407","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Tairawhiti","Pacific","proportion","0.727272727272727","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Taranaki","Pacific","proportion","0.55","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waikato","Pacific","proportion","0.706666666666667","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Wairarapa","Pacific","proportion","0.928571428571429","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waitemata","Pacific","proportion","0.729411764705882","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"West Coast","Pacific","proportion","1","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Whanganui","Pacific","proportion","0.6","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"National","Pacific","proportion","0.736870897155361","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Auckland","Asian","eligible","1167","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Bay of Plenty","Asian","eligible","105","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Canterbury","Asian","eligible","175","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Capital & Coast","Asian","eligible","200","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Counties Manukau","Asian","eligible","1153","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hawkes Bay","Asian","eligible","44","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hutt Valley","Asian","eligible","97","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Lakes","Asian","eligible","41","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Midcentral","Asian","eligible","47","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","eligible","30","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Northland","Asian","eligible","41","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"South Canterbury","Asian","eligible","n/s","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Southern","Asian","eligible","52","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Tairawhiti","Asian","eligible","n/s","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Taranaki","Asian","eligible","21","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waikato","Asian","eligible","233","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Wairarapa","Asian","eligible","n/s","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waitemata","Asian","eligible","1057","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"West Coast","Asian","eligible","n/s","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Whanganui","Asian","eligible","n/s","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"National","Asian","eligible","4496","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Auckland","Asian","full","882","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Bay of Plenty","Asian","full","82","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Canterbury","Asian","full","120","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Capital & Coast","Asian","full","173","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Counties Manukau","Asian","full","914","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hawkes Bay","Asian","full","38","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hutt Valley","Asian","full","75","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Lakes","Asian","full","32","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Midcentral","Asian","full","28","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","full","20","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Northland","Asian","full","30","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"South Canterbury","Asian","full","n/s","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Southern","Asian","full","45","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Tairawhiti","Asian","full","n/s","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Taranaki","Asian","full","17","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waikato","Asian","full","169","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Wairarapa","Asian","full","n/s","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waitemata","Asian","full","798","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"West Coast","Asian","full","n/s","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Whanganui","Asian","full","n/s","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"National","Asian","full","3445","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Auckland","Asian","proportion","0.755784061696658","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Bay of Plenty","Asian","proportion","0.780952380952381","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Canterbury","Asian","proportion","0.685714285714286","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Capital & Coast","Asian","proportion","0.865","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Counties Manukau","Asian","proportion","0.792714657415438","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hawkes Bay","Asian","proportion","0.863636363636364","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hutt Valley","Asian","proportion","0.77319587628866","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Lakes","Asian","proportion","0.780487804878049","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Midcentral","Asian","proportion","0.595744680851064","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","proportion","0.666666666666667","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Northland","Asian","proportion","0.731707317073171","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"South Canterbury","Asian","proportion","0.8","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Southern","Asian","proportion","0.865384615384615","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Tairawhiti","Asian","proportion","0.714285714285714","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Taranaki","Asian","proportion","0.80952380952381","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waikato","Asian","proportion","0.725321888412017","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Wairarapa","Asian","proportion","1","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waitemata","Asian","proportion","0.754966887417219","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"West Coast","Asian","proportion","1","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Whanganui","Asian","proportion","0.75","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"National","Asian","proportion","0.766236654804271","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Auckland","Other","eligible","1030","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Bay of Plenty","Other","eligible","265","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Canterbury","Other","eligible","549","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Capital & Coast","Other","eligible","335","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Counties Manukau","Other","eligible","1118","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hawkes Bay","Other","eligible","102","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hutt Valley","Other","eligible","169","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Lakes","Other","eligible","122","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Midcentral","Other","eligible","133","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Nelson Marlborough","Other","eligible","131","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Northland","Other","eligible","219","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"South Canterbury","Other","eligible","28","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Southern","Other","eligible","227","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Tairawhiti","Other","eligible","32","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Taranaki","Other","eligible","123","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waikato","Other","eligible","643","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Wairarapa","Other","eligible","33","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waitemata","Other","eligible","1654","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"West Coast","Other","eligible","25","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Whanganui","Other","eligible","75","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"National","Other","eligible","7024","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Auckland","Other","full","734","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Bay of Plenty","Other","full","161","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Canterbury","Other","full","367","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Capital & Coast","Other","full","243","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Counties Manukau","Other","full","793","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hawkes Bay","Other","full","75","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hutt Valley","Other","full","110","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Lakes","Other","full","86","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Midcentral","Other","full","84","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Nelson Marlborough","Other","full","83","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Northland","Other","full","125","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"South Canterbury","Other","full","20","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Southern","Other","full","184","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Tairawhiti","Other","full","25","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Taranaki","Other","full","94","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waikato","Other","full","417","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Wairarapa","Other","full","26","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waitemata","Other","full","1119","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"West Coast","Other","full","11","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Whanganui","Other","full","54","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"National","Other","full","4812","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Auckland","Other","proportion","0.712621359223301","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Bay of Plenty","Other","proportion","0.607547169811321","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Canterbury","Other","proportion","0.668488160291439","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Capital & Coast","Other","proportion","0.725373134328358","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Counties Manukau","Other","proportion","0.709302325581395","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hawkes Bay","Other","proportion","0.735294117647059","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Hutt Valley","Other","proportion","0.650887573964497","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Lakes","Other","proportion","0.704918032786885","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Midcentral","Other","proportion","0.631578947368421","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Nelson Marlborough","Other","proportion","0.633587786259542","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Northland","Other","proportion","0.570776255707763","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"South Canterbury","Other","proportion","0.714285714285714","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Southern","Other","proportion","0.81057268722467","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Tairawhiti","Other","proportion","0.78125","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Taranaki","Other","proportion","0.764227642276423","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waikato","Other","proportion","0.648522550544324","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Wairarapa","Other","proportion","0.787878787878788","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Waitemata","Other","proportion","0.676541717049577","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"West Coast","Other","proportion","0.44","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"Whanganui","Other","proportion","0.72","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
"National","Other","proportion","0.685079726651481","5 Years","1 April 2010 to 1 April 2011 (Excel, 280 KB).xls","Ethnicity"
