"Age","DHB","demography","measure","number","QtYR","Demogfacet"
"5 years","Waitematā","Dep0102","full","357","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","West Coast","Dep0102","full","-","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Whanganui","Dep0102","full","17","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","National Total","Dep0102","proportion","0.764","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Auckland","Dep0102","proportion","0.789","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Bay of Plenty","Dep0102","proportion","0.688","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Canterbury","Dep0102","proportion","0.833","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Capital and Coast","Dep0102","proportion","0.836","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Counties Manukau","Dep0102","proportion","0.731","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Hawkes Bay","Dep0102","proportion","0.778","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Hutt Valley","Dep0102","proportion","0.811","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Lakes","Dep0102","proportion","0.659","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","MidCentral","Dep0102","proportion","0.736","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Nelson Marlborough","Dep0102","proportion","0.791","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Northland","Dep0102","proportion","0.63","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","South Canterbury","Dep0102","proportion","0.792","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Southern","Dep0102","proportion","0.827","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Tairāwhiti","Dep0102","proportion","0.857","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Taranaki","Dep0102","proportion","0.646","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Waikato","Dep0102","proportion","0.626","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Wairarapa","Dep0102","proportion","0.864","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Waitematā","Dep0102","proportion","0.705","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","West Coast","Dep0102","proportion","0.667","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Whanganui","Dep0102","proportion","0.667","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","National Total","Dep0102","proportion","0.91","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Auckland","Dep0102","proportion","0.889","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0102","proportion","0.883","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0102","proportion","0.946","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0102","proportion","0.947","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0102","proportion","0.91","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Hawkes Bay","Dep0102","proportion","0.917","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0102","proportion","0.909","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0102","proportion","0.786","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0102","proportion","0.877","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0102","proportion","0.944","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Northland","Dep0102","proportion","0.929","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0102","proportion","0.844","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Southern","Dep0102","proportion","0.946","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Tairāwhiti","Dep0102","proportion","0.857","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0102","proportion","0.897","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0102","proportion","0.859","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0102","proportion","0.895","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Waitematā","Dep0102","proportion","0.866","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","West Coast","Dep0102","proportion","0.923","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Whanganui","Dep0102","proportion","1","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","National Total","Dep0102","proportion","0.939","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Auckland","Dep0102","proportion","0.968","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","Dep0102","proportion","0.849","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Canterbury","Dep0102","proportion","0.947","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Capital and Coast","Dep0102","proportion","0.951","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Counties Manukau","Dep0102","proportion","0.966","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Hawkes Bay","Dep0102","proportion","0.951","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Hutt Valley","Dep0102","proportion","0.96","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Lakes","Dep0102","proportion","0.931","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","MidCentral","Dep0102","proportion","0.935","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","Dep0102","proportion","0.94","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Northland","Dep0102","proportion","0.941","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","South Canterbury","Dep0102","proportion","0.917","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Southern","Dep0102","proportion","0.961","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Tairāwhiti","Dep0102","proportion","0.917","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Taranaki","Dep0102","proportion","0.828","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Waikato","Dep0102","proportion","0.893","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Wairarapa","Dep0102","proportion","1","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Waitematā","Dep0102","proportion","0.93","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","West Coast","Dep0102","proportion","0.833","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Whanganui","Dep0102","proportion","0.875","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","National Total","Dep0102","proportion","0.77","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Auckland","Dep0102","proportion","0.808","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","Dep0102","proportion","0.725","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Canterbury","Dep0102","proportion","0.846","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Capital and Coast","Dep0102","proportion","0.839","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Counties Manukau","Dep0102","proportion","0.742","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Hawkes Bay","Dep0102","proportion","0.714","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Hutt Valley","Dep0102","proportion","0.874","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Lakes","Dep0102","proportion","0.593","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","MidCentral","Dep0102","proportion","0.695","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","Dep0102","proportion","0.806","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Northland","Dep0102","proportion","0.659","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","South Canterbury","Dep0102","proportion","0.692","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Southern","Dep0102","proportion","0.825","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Tairāwhiti","Dep0102","proportion","0.75","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Taranaki","Dep0102","proportion","0.727","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Waikato","Dep0102","proportion","0.649","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Wairarapa","Dep0102","proportion","0.824","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Waitematā","Dep0102","proportion","0.67","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","West Coast","Dep0102","proportion","0.667","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Whanganui","Dep0102","proportion","0.882","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","National Total","Dep0102","proportion","0.883","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Auckland","Dep0102","proportion","0.879","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","Dep0102","proportion","0.844","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Canterbury","Dep0102","proportion","0.929","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Capital and Coast","Dep0102","proportion","0.928","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Counties Manukau","Dep0102","proportion","0.903","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Hawkes Bay","Dep0102","proportion","0.885","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Hutt Valley","Dep0102","proportion","0.876","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Lakes","Dep0102","proportion","0.781","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","MidCentral","Dep0102","proportion","0.853","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","Dep0102","proportion","0.846","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Northland","Dep0102","proportion","0.842","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","South Canterbury","Dep0102","proportion","0.926","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Southern","Dep0102","proportion","0.922","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Tairāwhiti","Dep0102","proportion","0.889","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Taranaki","Dep0102","proportion","0.873","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Waikato","Dep0102","proportion","0.852","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Wairarapa","Dep0102","proportion","0.867","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Waitematā","Dep0102","proportion","0.814","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","West Coast","Dep0102","proportion","0.7","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"24 months","Whanganui","Dep0102","proportion","0.714","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","National Total","Dep0102","proportion","0.76","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Auckland","Dep0102","proportion","0.792","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","Dep0102","proportion","0.746","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Canterbury","Dep0102","proportion","0.823","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Capital and Coast","Dep0102","proportion","0.826","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Counties Manukau","Dep0102","proportion","0.708","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Hawkes Bay","Dep0102","proportion","0.627","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Hutt Valley","Dep0102","proportion","0.783","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Lakes","Dep0102","proportion","0.667","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","MidCentral","Dep0102","proportion","0.814","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","Dep0102","proportion","0.814","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Northland","Dep0102","proportion","0.629","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","South Canterbury","Dep0102","proportion","0.784","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Southern","Dep0102","proportion","0.869","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Tairāwhiti","Dep0102","proportion","0.688","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Taranaki","Dep0102","proportion","0.759","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Waikato","Dep0102","proportion","0.603","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Wairarapa","Dep0102","proportion","0.826","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Waitematā","Dep0102","proportion","0.674","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","West Coast","Dep0102","proportion","0.917","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"54 months","Whanganui","Dep0102","proportion","0.6","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","National Total","Dep0102","proportion","0.865","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Auckland","Dep0102","proportion","0.816","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","Dep0102","proportion","0.824","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Canterbury","Dep0102","proportion","0.946","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Capital and Coast","Dep0102","proportion","0.919","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Counties Manukau","Dep0102","proportion","0.861","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Hawkes Bay","Dep0102","proportion","0.877","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Hutt Valley","Dep0102","proportion","0.838","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Lakes","Dep0102","proportion","0.69","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","MidCentral","Dep0102","proportion","0.849","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","Dep0102","proportion","0.925","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Northland","Dep0102","proportion","0.778","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","South Canterbury","Dep0102","proportion","0.848","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Southern","Dep0102","proportion","0.94","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Tairāwhiti","Dep0102","proportion","0.636","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Taranaki","Dep0102","proportion","0.855","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Waikato","Dep0102","proportion","0.777","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Wairarapa","Dep0102","proportion","0.917","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Waitematā","Dep0102","proportion","0.797","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","West Coast","Dep0102","proportion","1","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"5 years","Whanganui","Dep0102","proportion","1","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","National Total","Dep0304","eligible","2769","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Auckland","Dep0304","eligible","266","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Bay of Plenty","Dep0304","eligible","116","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Canterbury","Dep0304","eligible","375","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Capital and Coast","Dep0304","eligible","175","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Counties Manukau","Dep0304","eligible","308","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Hawkes Bay","Dep0304","eligible","53","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Hutt Valley","Dep0304","eligible","82","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Lakes","Dep0304","eligible","61","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","MidCentral","Dep0304","eligible","74","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Nelson Marlborough","Dep0304","eligible","78","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Northland","Dep0304","eligible","37","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","South Canterbury","Dep0304","eligible","48","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Southern","Dep0304","eligible","212","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Tairāwhiti","Dep0304","eligible","15","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Taranaki","Dep0304","eligible","99","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Waikato","Dep0304","eligible","190","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Wairarapa","Dep0304","eligible","29","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Waitematā","Dep0304","eligible","518","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","West Coast","Dep0304","eligible","-","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"6 months","Whanganui","Dep0304","eligible","21","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","National Total","Dep0304","eligible","2754","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Auckland","Dep0304","eligible","258","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0304","eligible","103","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0304","eligible","390","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0304","eligible","172","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0304","eligible","308","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Hawkes Bay","Dep0304","eligible","57","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0304","eligible","84","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0304","eligible","56","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0304","eligible","63","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0304","eligible","85","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Northland","Dep0304","eligible","47","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0304","eligible","40","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Southern","Dep0304","eligible","214","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Tairāwhiti","Dep0304","eligible","-","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0304","eligible","84","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0304","eligible","212","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0304","eligible","21","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Waitematā","Dep0304","eligible","515","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","West Coast","Dep0304","eligible","13","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"8 months","Whanganui","Dep0304","eligible","21","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","National Total","Dep0304","eligible","2818","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Auckland","Dep0304","eligible","232","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","Dep0304","eligible","113","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Canterbury","Dep0304","eligible","389","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Capital and Coast","Dep0304","eligible","210","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Counties Manukau","Dep0304","eligible","277","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Hawkes Bay","Dep0304","eligible","54","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Hutt Valley","Dep0304","eligible","87","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Lakes","Dep0304","eligible","51","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","MidCentral","Dep0304","eligible","65","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","Dep0304","eligible","98","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Northland","Dep0304","eligible","71","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","South Canterbury","Dep0304","eligible","40","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Southern","Dep0304","eligible","229","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Tairāwhiti","Dep0304","eligible","18","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Taranaki","Dep0304","eligible","105","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Waikato","Dep0304","eligible","223","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Wairarapa","Dep0304","eligible","26","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Waitematā","Dep0304","eligible","495","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","West Coast","Dep0304","eligible","14","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"12 months","Whanganui","Dep0304","eligible","21","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","National Total","Dep0304","eligible","2739","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Auckland","Dep0304","eligible","226","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","Dep0304","eligible","135","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Canterbury","Dep0304","eligible","411","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
"18 months","Capital and Coast","Dep0304","eligible","181","1 April 2022 to 30 June 2022 (Excel, 71 KB).xlsx","Deprivation"
