"DHB","demography","measure","number","Age","QtYR","Demogfacet"
"Wairarapa","Pacific","full","16","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waitemata","Pacific","full","767","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"West Coast","Pacific","full","n/s","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Whanganui","Pacific","full","32","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"National","Pacific","full","5638","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Auckland","Pacific","proportion","0.81","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Bay of Plenty","Pacific","proportion","0.67","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Canterbury","Pacific","proportion","0.85","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Capital & Coast","Pacific","proportion","0.86","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Counties Manukau","Pacific","proportion","0.73","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hawkes Bay","Pacific","proportion","0.87","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hutt Valley","Pacific","proportion","0.85","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Lakes","Pacific","proportion","0.69","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Midcentral","Pacific","proportion","0.85","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Nelson Marlborough","Pacific","proportion","0.76","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Northland","Pacific","proportion","0.68","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"South Canterbury","Pacific","proportion","0.89","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Southern","Pacific","proportion","0.89","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Tairawhiti","Pacific","proportion","0.91","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Taranaki","Pacific","proportion","0.89","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waikato","Pacific","proportion","0.7","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Wairarapa","Pacific","proportion","0.89","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waitemata","Pacific","proportion","0.78","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"West Coast","Pacific","proportion","1","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Whanganui","Pacific","proportion","0.89","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"National","Pacific","proportion","0.77","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Auckland","Asian","eligible","1487","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Bay of Plenty","Asian","eligible","155","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Canterbury","Asian","eligible","580","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Capital & Coast","Asian","eligible","490","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Counties Manukau","Asian","eligible","1357","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hawkes Bay","Asian","eligible","82","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hutt Valley","Asian","eligible","214","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Lakes","Asian","eligible","69","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Midcentral","Asian","eligible","137","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Nelson Marlborough","Asian","eligible","91","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Northland","Asian","eligible","45","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"South Canterbury","Asian","eligible","25","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Southern","Asian","eligible","180","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Tairawhiti","Asian","eligible","17","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Taranaki","Asian","eligible","62","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waikato","Asian","eligible","402","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Wairarapa","Asian","eligible","10","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waitemata","Asian","eligible","1336","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"West Coast","Asian","eligible","18","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Whanganui","Asian","eligible","19","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"National","Asian","eligible","6776","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Auckland","Asian","full","1182","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Bay of Plenty","Asian","full","120","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Canterbury","Asian","full","483","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Capital & Coast","Asian","full","424","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Counties Manukau","Asian","full","1027","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hawkes Bay","Asian","full","74","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hutt Valley","Asian","full","177","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Lakes","Asian","full","57","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Midcentral","Asian","full","115","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Nelson Marlborough","Asian","full","80","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Northland","Asian","full","41","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"South Canterbury","Asian","full","22","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Southern","Asian","full","145","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Tairawhiti","Asian","full","15","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Taranaki","Asian","full","52","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waikato","Asian","full","293","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Wairarapa","Asian","full","n/s","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waitemata","Asian","full","1091","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"West Coast","Asian","full","14","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Whanganui","Asian","full","17","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"National","Asian","full","5437","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Auckland","Asian","proportion","0.79","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Bay of Plenty","Asian","proportion","0.77","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Canterbury","Asian","proportion","0.83","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Capital & Coast","Asian","proportion","0.87","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Counties Manukau","Asian","proportion","0.76","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hawkes Bay","Asian","proportion","0.9","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hutt Valley","Asian","proportion","0.83","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Lakes","Asian","proportion","0.83","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Midcentral","Asian","proportion","0.84","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Nelson Marlborough","Asian","proportion","0.88","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Northland","Asian","proportion","0.91","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"South Canterbury","Asian","proportion","0.88","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Southern","Asian","proportion","0.81","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Tairawhiti","Asian","proportion","0.88","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Taranaki","Asian","proportion","0.84","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waikato","Asian","proportion","0.73","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Wairarapa","Asian","proportion","0.8","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waitemata","Asian","proportion","0.82","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"West Coast","Asian","proportion","0.78","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Whanganui","Asian","proportion","0.89","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"National","Asian","proportion","0.8","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Auckland","Other","eligible","1115","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Bay of Plenty","Other","eligible","390","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Canterbury","Other","eligible","1152","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Capital & Coast","Other","eligible","713","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Counties Manukau","Other","eligible","943","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hawkes Bay","Other","eligible","195","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hutt Valley","Other","eligible","280","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Lakes","Other","eligible","149","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Midcentral","Other","eligible","245","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Nelson Marlborough","Other","eligible","308","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Northland","Other","eligible","250","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"South Canterbury","Other","eligible","78","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Southern","Other","eligible","538","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Tairawhiti","Other","eligible","33","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Taranaki","Other","eligible","194","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waikato","Other","eligible","662","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Wairarapa","Other","eligible","74","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waitemata","Other","eligible","1676","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"West Coast","Other","eligible","80","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Whanganui","Other","eligible","113","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"National","Other","eligible","9188","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Auckland","Other","full","833","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Bay of Plenty","Other","full","227","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Canterbury","Other","full","842","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Capital & Coast","Other","full","585","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Counties Manukau","Other","full","658","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hawkes Bay","Other","full","161","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hutt Valley","Other","full","209","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Lakes","Other","full","92","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Midcentral","Other","full","197","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Nelson Marlborough","Other","full","227","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Northland","Other","full","171","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"South Canterbury","Other","full","58","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Southern","Other","full","417","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Tairawhiti","Other","full","28","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Taranaki","Other","full","143","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waikato","Other","full","435","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Wairarapa","Other","full","56","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waitemata","Other","full","1230","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"West Coast","Other","full","39","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Whanganui","Other","full","87","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"National","Other","full","6695","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Auckland","Other","proportion","0.75","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Bay of Plenty","Other","proportion","0.58","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Canterbury","Other","proportion","0.73","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Capital & Coast","Other","proportion","0.82","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Counties Manukau","Other","proportion","0.7","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hawkes Bay","Other","proportion","0.83","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Hutt Valley","Other","proportion","0.75","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Lakes","Other","proportion","0.62","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Midcentral","Other","proportion","0.8","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Nelson Marlborough","Other","proportion","0.74","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Northland","Other","proportion","0.68","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"South Canterbury","Other","proportion","0.74","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Southern","Other","proportion","0.78","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Tairawhiti","Other","proportion","0.85","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Taranaki","Other","proportion","0.74","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waikato","Other","proportion","0.66","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Wairarapa","Other","proportion","0.76","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Waitemata","Other","proportion","0.73","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"West Coast","Other","proportion","0.49","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"Whanganui","Other","proportion","0.77","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
"National","Other","proportion","0.73","5 Years","1 April 2013 to 31 March 2014 (Excel 2.1 MB).xls","Ethnicity"
