"DHB","demography","measure","number","Age","QtYR","Demogfacet"
"Otago","Pacific","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"South Canterbury","Pacific","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Southland","Pacific","full","16","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Tairawhiti","Pacific","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Taranaki","Pacific","full","11","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waikato","Pacific","full","36","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Wairarapa","Pacific","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waitemata","Pacific","full","190","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"West Coast","Pacific","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Whanganui","Pacific","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"National","Pacific","full","1421","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Auckland","Pacific","proportion","0.801829268292683","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Bay of Plenty","Pacific","proportion","0.733333333333333","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Canterbury","Pacific","proportion","0.830985915492958","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Capital & Coast","Pacific","proportion","0.881818181818182","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Counties Manukau","Pacific","proportion","0.775265957446808","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hawkes Bay","Pacific","proportion","0.916666666666667","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hutt Valley","Pacific","proportion","0.936507936507937","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Lakes","Pacific","proportion","0.777777777777778","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Midcentral","Pacific","proportion","0.647058823529412","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Nelson Marlborough","Pacific","proportion","0.692307692307692","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Northland","Pacific","proportion","0.714285714285714","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Otago","Pacific","proportion","0.625","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"South Canterbury","Pacific","proportion","0.857142857142857","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Southland","Pacific","proportion","0.941176470588235","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Tairawhiti","Pacific","proportion","0.6","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Taranaki","Pacific","proportion","0.916666666666667","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waikato","Pacific","proportion","0.782608695652174","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Wairarapa","Pacific","proportion","1","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waitemata","Pacific","proportion","0.811965811965812","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"West Coast","Pacific","proportion","1","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Whanganui","Pacific","proportion","0.666666666666667","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"National","Pacific","proportion","0.80056338028169","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Auckland","Asian","eligible","334","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Bay of Plenty","Asian","eligible","36","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Canterbury","Asian","eligible","113","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Capital & Coast","Asian","eligible","113","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Counties Manukau","Asian","eligible","307","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hawkes Bay","Asian","eligible","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hutt Valley","Asian","eligible","50","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Lakes","Asian","eligible","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Midcentral","Asian","eligible","36","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","eligible","20","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Northland","Asian","eligible","11","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Otago","Asian","eligible","19","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"South Canterbury","Asian","eligible","10","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Southland","Asian","eligible","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Tairawhiti","Asian","eligible","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Taranaki","Asian","eligible","11","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waikato","Asian","eligible","72","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Wairarapa","Asian","eligible","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waitemata","Asian","eligible","262","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"West Coast","Asian","eligible","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Whanganui","Asian","eligible","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"National","Asian","eligible","1426","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Auckland","Asian","full","273","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Bay of Plenty","Asian","full","26","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Canterbury","Asian","full","98","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Capital & Coast","Asian","full","105","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Counties Manukau","Asian","full","268","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hawkes Bay","Asian","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hutt Valley","Asian","full","42","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Lakes","Asian","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Midcentral","Asian","full","31","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","full","15","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Northland","Asian","full","10","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Otago","Asian","full","15","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"South Canterbury","Asian","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Southland","Asian","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Tairawhiti","Asian","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Taranaki","Asian","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waikato","Asian","full","63","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Wairarapa","Asian","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waitemata","Asian","full","223","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"West Coast","Asian","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Whanganui","Asian","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"National","Asian","full","1214","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Auckland","Asian","proportion","0.81736526946107779","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Bay of Plenty","Asian","proportion","0.72222222222222221","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Canterbury","Asian","proportion","0.86725663716814161","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Capital & Coast","Asian","proportion","0.92920353982300885","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Counties Manukau","Asian","proportion","0.87296416938110755","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hawkes Bay","Asian","proportion","1","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hutt Valley","Asian","proportion","0.83999999999999997","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Lakes","Asian","proportion","1","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Midcentral","Asian","proportion","0.86111111111111116","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","proportion","0.75","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Northland","Asian","proportion","0.90909090909090906","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Otago","Asian","proportion","0.78947368421052633","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"South Canterbury","Asian","proportion","0.80000000000000004","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Southland","Asian","proportion","1","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Tairawhiti","Asian","proportion","1","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Taranaki","Asian","proportion","0.63636363636363635","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waikato","Asian","proportion","0.875","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Wairarapa","Asian","proportion","-","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waitemata","Asian","proportion","0.85114503816793896","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"West Coast","Asian","proportion","0.5","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Whanganui","Asian","proportion","1","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"National","Asian","proportion","0.8513323983169705","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Auckland","Other","eligible","287","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Bay of Plenty","Other","eligible","71","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Canterbury","Other","eligible","348","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Capital & Coast","Other","eligible","180","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Counties Manukau","Other","eligible","250","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hawkes Bay","Other","eligible","41","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hutt Valley","Other","eligible","84","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Lakes","Other","eligible","34","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Midcentral","Other","eligible","68","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Nelson Marlborough","Other","eligible","68","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Northland","Other","eligible","49","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Otago","Other","eligible","69","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"South Canterbury","Other","eligible","13","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Southland","Other","eligible","40","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Tairawhiti","Other","eligible","10","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Taranaki","Other","eligible","36","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waikato","Other","eligible","140","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Wairarapa","Other","eligible","12","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waitemata","Other","eligible","386","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"West Coast","Other","eligible","14","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Whanganui","Other","eligible","43","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"National","Other","eligible","2246","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Auckland","Other","full","208","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Bay of Plenty","Other","full","41","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Canterbury","Other","full","270","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Capital & Coast","Other","full","148","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Counties Manukau","Other","full","193","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hawkes Bay","Other","full","38","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hutt Valley","Other","full","61","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Lakes","Other","full","24","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Midcentral","Other","full","52","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Nelson Marlborough","Other","full","51","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Northland","Other","full","33","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Otago","Other","full","53","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"South Canterbury","Other","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Southland","Other","full","35","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Tairawhiti","Other","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Taranaki","Other","full","25","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waikato","Other","full","100","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Wairarapa","Other","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waitemata","Other","full","315","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"West Coast","Other","full","n/s","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Whanganui","Other","full","33","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"National","Other","full","1712","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Auckland","Other","proportion","0.724738675958188","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Bay of Plenty","Other","proportion","0.577464788732394","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Canterbury","Other","proportion","0.775862068965517","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Capital & Coast","Other","proportion","0.822222222222222","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Counties Manukau","Other","proportion","0.772","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hawkes Bay","Other","proportion","0.926829268292683","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Hutt Valley","Other","proportion","0.726190476190476","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Lakes","Other","proportion","0.705882352941177","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Midcentral","Other","proportion","0.764705882352941","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Nelson Marlborough","Other","proportion","0.75","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Northland","Other","proportion","0.673469387755102","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Otago","Other","proportion","0.768115942028985","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"South Canterbury","Other","proportion","0.615384615384615","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Southland","Other","proportion","0.875","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Tairawhiti","Other","proportion","0.6","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Taranaki","Other","proportion","0.694444444444444","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waikato","Other","proportion","0.714285714285714","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Wairarapa","Other","proportion","0.75","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Waitemata","Other","proportion","0.816062176165803","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"West Coast","Other","proportion","0.5","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"Whanganui","Other","proportion","0.767441860465116","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
"National","Other","proportion","0.762243989314337","24 months","1 April 2009 to 1 July 2009 (Excel, 447 KB).xls","Ethnicity"
