"DHB","demography","measure","number","Age","QtYR","Demogfacet"
"National","Pacific","full","1481","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Auckland","Pacific","proportion","0.813609467455621","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Bay of Plenty","Pacific","proportion","0.823529411764706","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Canterbury","Pacific","proportion","0.923076923076923","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Capital & Coast","Pacific","proportion","0.977777777777778","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Counties Manukau","Pacific","proportion","0.733757961783439","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hawkes Bay","Pacific","proportion","0.921052631578947","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hutt Valley","Pacific","proportion","0.811764705882353","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Lakes","Pacific","proportion","0.666666666666667","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Midcentral","Pacific","proportion","0.888888888888889","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Nelson Marlborough","Pacific","proportion","0.888888888888889","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Northland","Pacific","proportion","0.625","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"South Canterbury","Pacific","proportion","0.5","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Southern","Pacific","proportion","0.84375","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Tairawhiti","Pacific","proportion","0.888888888888889","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Taranaki","Pacific","proportion","0.833333333333333","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waikato","Pacific","proportion","0.7","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Wairarapa","Pacific","proportion","0.833333333333333","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waitemata","Pacific","proportion","0.796610169491525","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"West Coast","Pacific","proportion","1","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Whanganui","Pacific","proportion","1","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"National","Pacific","proportion","0.791132478632479","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Auckland","Asian","eligible","393","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Bay of Plenty","Asian","eligible","42","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Canterbury","Asian","eligible","157","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Capital & Coast","Asian","eligible","139","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Counties Manukau","Asian","eligible","333","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hawkes Bay","Asian","eligible","16","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hutt Valley","Asian","eligible","62","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Lakes","Asian","eligible","13","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Midcentral","Asian","eligible","42","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","eligible","31","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Northland","Asian","eligible","17","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"South Canterbury","Asian","eligible","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Southern","Asian","eligible","42","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Tairawhiti","Asian","eligible","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Taranaki","Asian","eligible","12","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waikato","Asian","eligible","110","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Wairarapa","Asian","eligible","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waitemata","Asian","eligible","374","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"West Coast","Asian","eligible","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Whanganui","Asian","eligible","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"National","Asian","eligible","1806","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Auckland","Asian","full","333","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Bay of Plenty","Asian","full","32","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Canterbury","Asian","full","137","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Capital & Coast","Asian","full","130","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Counties Manukau","Asian","full","263","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hawkes Bay","Asian","full","16","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hutt Valley","Asian","full","55","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Lakes","Asian","full","10","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Midcentral","Asian","full","35","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","full","28","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Northland","Asian","full","15","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"South Canterbury","Asian","full","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Southern","Asian","full","35","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Tairawhiti","Asian","full","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Taranaki","Asian","full","12","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waikato","Asian","full","77","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Wairarapa","Asian","full","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waitemata","Asian","full","316","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"West Coast","Asian","full","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Whanganui","Asian","full","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"National","Asian","full","1514","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Auckland","Asian","proportion","0.847328244274809","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Bay of Plenty","Asian","proportion","0.761904761904762","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Canterbury","Asian","proportion","0.872611464968153","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Capital & Coast","Asian","proportion","0.935251798561151","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Counties Manukau","Asian","proportion","0.78978978978979","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hawkes Bay","Asian","proportion","1","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hutt Valley","Asian","proportion","0.887096774193548","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Lakes","Asian","proportion","0.769230769230769","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Midcentral","Asian","proportion","0.833333333333333","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Nelson Marlborough","Asian","proportion","0.903225806451613","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Northland","Asian","proportion","0.882352941176471","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"South Canterbury","Asian","proportion","1","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Southern","Asian","proportion","0.833333333333333","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Tairawhiti","Asian","proportion","1","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Taranaki","Asian","proportion","1","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waikato","Asian","proportion","0.7","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Wairarapa","Asian","proportion","0.75","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waitemata","Asian","proportion","0.844919786096257","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"West Coast","Asian","proportion","1","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Whanganui","Asian","proportion","0.6","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"National","Asian","proportion","0.838316722037652","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Auckland","Other","eligible","239","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Bay of Plenty","Other","eligible","113","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Canterbury","Other","eligible","333","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Capital & Coast","Other","eligible","159","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Counties Manukau","Other","eligible","238","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hawkes Bay","Other","eligible","43","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hutt Valley","Other","eligible","77","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Lakes","Other","eligible","49","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Midcentral","Other","eligible","63","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Nelson Marlborough","Other","eligible","89","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Northland","Other","eligible","66","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"South Canterbury","Other","eligible","20","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Southern","Other","eligible","115","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Tairawhiti","Other","eligible","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Taranaki","Other","eligible","45","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waikato","Other","eligible","135","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Wairarapa","Other","eligible","19","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waitemata","Other","eligible","395","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"West Coast","Other","eligible","22","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Whanganui","Other","eligible","23","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"National","Other","eligible","2249","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Auckland","Other","full","178","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Bay of Plenty","Other","full","75","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Canterbury","Other","full","252","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Capital & Coast","Other","full","140","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Counties Manukau","Other","full","169","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hawkes Bay","Other","full","38","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hutt Valley","Other","full","64","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Lakes","Other","full","29","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Midcentral","Other","full","56","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Nelson Marlborough","Other","full","65","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Northland","Other","full","36","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"South Canterbury","Other","full","17","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Southern","Other","full","93","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Tairawhiti","Other","full","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Taranaki","Other","full","41","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waikato","Other","full","97","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Wairarapa","Other","full","17","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waitemata","Other","full","313","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"West Coast","Other","full","n/s","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Whanganui","Other","full","18","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"National","Other","full","1709","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Auckland","Other","proportion","0.744769874476987","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Bay of Plenty","Other","proportion","0.663716814159292","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Canterbury","Other","proportion","0.756756756756757","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Capital & Coast","Other","proportion","0.880503144654088","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Counties Manukau","Other","proportion","0.710084033613445","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hawkes Bay","Other","proportion","0.883720930232558","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Hutt Valley","Other","proportion","0.831168831168831","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Lakes","Other","proportion","0.591836734693878","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Midcentral","Other","proportion","0.888888888888889","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Nelson Marlborough","Other","proportion","0.730337078651685","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Northland","Other","proportion","0.545454545454545","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"South Canterbury","Other","proportion","0.85","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Southern","Other","proportion","0.808695652173913","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Tairawhiti","Other","proportion","0.666666666666667","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Taranaki","Other","proportion","0.911111111111111","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waikato","Other","proportion","0.718518518518519","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Wairarapa","Other","proportion","0.894736842105263","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Waitemata","Other","proportion","0.792405063291139","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"West Coast","Other","proportion","0.318181818181818","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"Whanganui","Other","proportion","0.782608695652174","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
"National","Other","proportion","0.759893285904847","5 years","1 April 2015 to 30 June 2015 (Excel, 195 KB).xls","Ethnicity"
