"Age","DHB","demography","measure","number","QtYR","Demogfacet"
"8 months","Auckland","Dep0102","eligible","241","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0102","eligible","98","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0102","eligible","583","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0102","eligible","240","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0102","eligible","265","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","Dep0102","eligible","54","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0102","eligible","87","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0102","eligible","27","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0102","eligible","72","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0102","eligible","53","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Northland","Dep0102","eligible","24","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0102","eligible","27","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Southern","Dep0102","eligible","263","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Tairawhiti","Dep0102","eligible","17","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0102","eligible","63","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0102","eligible","181","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0102","eligible","20","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Waitemata","Dep0102","eligible","401","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","West Coast","Dep0102","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Whanganui","Dep0102","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","National Total","Dep0102","eligible","2645","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Auckland","Dep0102","eligible","223","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","Dep0102","eligible","106","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Canterbury","Dep0102","eligible","542","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Capital and Coast","Dep0102","eligible","237","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Counties Manukau","Dep0102","eligible","248","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Hawke's Bay","Dep0102","eligible","65","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Hutt Valley","Dep0102","eligible","88","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Lakes","Dep0102","eligible","28","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","MidCentral","Dep0102","eligible","67","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","Dep0102","eligible","61","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Northland","Dep0102","eligible","33","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","South Canterbury","Dep0102","eligible","34","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Southern","Dep0102","eligible","254","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Tairawhiti","Dep0102","eligible","13","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Taranaki","Dep0102","eligible","52","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Waikato","Dep0102","eligible","172","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Wairarapa","Dep0102","eligible","21","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Waitemata","Dep0102","eligible","387","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","West Coast","Dep0102","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Whanganui","Dep0102","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","National Total","Dep0102","eligible","2527","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Auckland","Dep0102","eligible","205","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","Dep0102","eligible","102","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Canterbury","Dep0102","eligible","552","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Capital and Coast","Dep0102","eligible","218","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Counties Manukau","Dep0102","eligible","222","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","Dep0102","eligible","56","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Hutt Valley","Dep0102","eligible","101","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Lakes","Dep0102","eligible","22","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","MidCentral","Dep0102","eligible","70","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","Dep0102","eligible","68","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Northland","Dep0102","eligible","33","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","South Canterbury","Dep0102","eligible","20","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Southern","Dep0102","eligible","225","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Tairawhiti","Dep0102","eligible","21","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Taranaki","Dep0102","eligible","34","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Waikato","Dep0102","eligible","186","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Wairarapa","Dep0102","eligible","12","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Waitemata","Dep0102","eligible","367","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","West Coast","Dep0102","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Whanganui","Dep0102","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","National Total","Dep0102","eligible","2512","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Auckland","Dep0102","eligible","222","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","Dep0102","eligible","90","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Canterbury","Dep0102","eligible","526","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Capital and Coast","Dep0102","eligible","223","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Counties Manukau","Dep0102","eligible","227","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","Dep0102","eligible","42","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Hutt Valley","Dep0102","eligible","95","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Lakes","Dep0102","eligible","33","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","MidCentral","Dep0102","eligible","65","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","Dep0102","eligible","63","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Northland","Dep0102","eligible","32","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","South Canterbury","Dep0102","eligible","23","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Southern","Dep0102","eligible","216","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Tairawhiti","Dep0102","eligible","14","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Taranaki","Dep0102","eligible","66","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Waikato","Dep0102","eligible","172","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Wairarapa","Dep0102","eligible","26","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Waitemata","Dep0102","eligible","360","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","West Coast","Dep0102","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Whanganui","Dep0102","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","National Total","Dep0102","eligible","3025","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Auckland","Dep0102","eligible","286","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","Dep0102","eligible","137","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Canterbury","Dep0102","eligible","576","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Capital and Coast","Dep0102","eligible","273","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Counties Manukau","Dep0102","eligible","287","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Hawke's Bay","Dep0102","eligible","58","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Hutt Valley","Dep0102","eligible","90","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Lakes","Dep0102","eligible","35","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","MidCentral","Dep0102","eligible","73","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","Dep0102","eligible","86","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Northland","Dep0102","eligible","39","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","South Canterbury","Dep0102","eligible","38","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Southern","Dep0102","eligible","273","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Tairawhiti","Dep0102","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Taranaki","Dep0102","eligible","57","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Waikato","Dep0102","eligible","210","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Wairarapa","Dep0102","eligible","12","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Waitemata","Dep0102","eligible","473","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","West Coast","Dep0102","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"54 months","Whanganui","Dep0102","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","National Total","Dep0102","eligible","3009","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Auckland","Dep0102","eligible","271","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","Dep0102","eligible","101","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Canterbury","Dep0102","eligible","594","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Capital and Coast","Dep0102","eligible","243","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Counties Manukau","Dep0102","eligible","273","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Hawke's Bay","Dep0102","eligible","60","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Hutt Valley","Dep0102","eligible","99","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Lakes","Dep0102","eligible","34","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","MidCentral","Dep0102","eligible","86","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","Dep0102","eligible","66","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Northland","Dep0102","eligible","33","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","South Canterbury","Dep0102","eligible","34","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Southern","Dep0102","eligible","263","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Tairawhiti","Dep0102","eligible","25","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Taranaki","Dep0102","eligible","63","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Waikato","Dep0102","eligible","232","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Wairarapa","Dep0102","eligible","20","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Waitemata","Dep0102","eligible","494","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","West Coast","Dep0102","eligible","10","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"5 years","Whanganui","Dep0102","eligible","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","National Total","Dep0102","full","2090","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Auckland","Dep0102","full","167","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Bay of Plenty","Dep0102","full","71","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Canterbury","Dep0102","full","474","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Capital and Coast","Dep0102","full","219","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Counties Manukau","Dep0102","full","183","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Hawke's Bay","Dep0102","full","48","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Hutt Valley","Dep0102","full","57","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Lakes","Dep0102","full","15","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","MidCentral","Dep0102","full","50","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Nelson Marlborough","Dep0102","full","49","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Northland","Dep0102","full","21","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","South Canterbury","Dep0102","full","22","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Southern","Dep0102","full","218","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Tairawhiti","Dep0102","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Taranaki","Dep0102","full","42","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Waikato","Dep0102","full","136","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Wairarapa","Dep0102","full","12","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Waitemata","Dep0102","full","287","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","West Coast","Dep0102","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"6 months","Whanganui","Dep0102","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","National Total","Dep0102","full","2502","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Auckland","Dep0102","full","224","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0102","full","82","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0102","full","548","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0102","full","230","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0102","full","249","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","Dep0102","full","51","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0102","full","84","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0102","full","26","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0102","full","63","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0102","full","47","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Northland","Dep0102","full","20","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0102","full","24","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Southern","Dep0102","full","249","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Tairawhiti","Dep0102","full","14","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0102","full","50","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0102","full","156","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0102","full","18","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Waitemata","Dep0102","full","356","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","West Coast","Dep0102","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"8 months","Whanganui","Dep0102","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","National Total","Dep0102","full","2477","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Auckland","Dep0102","full","211","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","Dep0102","full","95","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Canterbury","Dep0102","full","518","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Capital and Coast","Dep0102","full","231","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Counties Manukau","Dep0102","full","236","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Hawke's Bay","Dep0102","full","62","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Hutt Valley","Dep0102","full","82","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Lakes","Dep0102","full","24","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","MidCentral","Dep0102","full","63","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","Dep0102","full","54","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Northland","Dep0102","full","25","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","South Canterbury","Dep0102","full","32","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Southern","Dep0102","full","244","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Tairawhiti","Dep0102","full","12","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Taranaki","Dep0102","full","50","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Waikato","Dep0102","full","159","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Wairarapa","Dep0102","full","20","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Waitemata","Dep0102","full","345","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","West Coast","Dep0102","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"12 months","Whanganui","Dep0102","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","National Total","Dep0102","full","1962","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Auckland","Dep0102","full","168","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","Dep0102","full","75","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Canterbury","Dep0102","full","446","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Capital and Coast","Dep0102","full","185","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Counties Manukau","Dep0102","full","167","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","Dep0102","full","39","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Hutt Valley","Dep0102","full","84","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Lakes","Dep0102","full","16","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","MidCentral","Dep0102","full","54","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","Dep0102","full","52","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Northland","Dep0102","full","16","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","South Canterbury","Dep0102","full","16","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Southern","Dep0102","full","196","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Tairawhiti","Dep0102","full","14","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Taranaki","Dep0102","full","18","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Waikato","Dep0102","full","126","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Wairarapa","Dep0102","full","10","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Waitemata","Dep0102","full","269","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","West Coast","Dep0102","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"18 months","Whanganui","Dep0102","full","-","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","National Total","Dep0102","full","2268","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Auckland","Dep0102","full","204","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","Dep0102","full","79","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Canterbury","Dep0102","full","497","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Capital and Coast","Dep0102","full","203","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Counties Manukau","Dep0102","full","208","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","Dep0102","full","37","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Hutt Valley","Dep0102","full","81","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Lakes","Dep0102","full","27","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","MidCentral","Dep0102","full","56","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","Dep0102","full","59","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Northland","Dep0102","full","30","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","South Canterbury","Dep0102","full","22","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Southern","Dep0102","full","200","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Tairawhiti","Dep0102","full","12","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Taranaki","Dep0102","full","57","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
"24 months","Waikato","Dep0102","full","148","1 January 2022 to 31 March 2022 (Excel, 62 KB).xlsx","Deprivation"
